date,nav,daily_ret,gross_ret,cost_pct,drawdown,gross_exp,net_exp,n_long,n_short,port_vol_ann,btc_vol_fast,btc_vol_slow,fast_scale,slow_scale,regime_scale,paused,btc_mom,short_scale,gate_active,disp_scale,ic_scale
2022-09-27,93496.20073226774,0.004877190220925138,0.0050683458164388195,0.00019115559551368113,-0.021513072517364486,1.133964418958518,-0.02058263691988861,9,4,0.21425076898446277,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8284171767768103
2022-09-28,93163.6995428656,-0.003556306960047264,-0.003541274825289549,1.5032134757714818e-05,-0.024992872387886292,1.1304423450637522,-0.03698876932875668,8,5,0.213141194949804,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8212198119047954
2022-09-29,92102.0188808154,-0.011395861985511749,-0.011350723014827474,4.513897068427452e-05,-0.03610391904904427,1.131831944944416,-0.04008264646478529,7,6,0.2131943175777423,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.7674941433893487
2022-09-30,92652.65724346421,0.0059785699525366515,0.0060640280842168175,8.545813168016625e-05,-0.030341198902103014,1.2022679384783326,-0.048886318504745244,7,6,0.21231958926184935,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9259666574987148
2022-10-01,95162.65627875592,0.02709041607620781,0.027206476032726676,0.00011605995651886456,-0.0040727385284042225,1.3488572966992103,-0.021063577793142857,7,6,0.21826262819399728,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9933991228005548,1.0
2022-10-02,94414.43003907581,-0.007862603556255869,-0.007835067008400445,2.7536547855424115e-05,-0.01190331975622304,1.3404637102650916,-0.03319502726816484,7,6,0.2176018715382927,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.920080250951309,1.0
2022-10-03,94727.56638952368,0.0033166153766777673,0.003442997968417315,0.00012638259173954763,-0.008626183112882286,1.2615036096091052,-0.01364420652180423,9,4,0.2164551286260369,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9618252440536765,0.9236747558155316
2022-10-04,93700.77225362469,-0.01083944383915421,-0.010672138691453868,0.00016730514770034251,-0.019372123924638128,1.1350929551698474,0.03722498297648624,9,4,0.21634983249657216,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.874426488931772,0.9058857668177768
2022-10-05,93589.10328342194,-0.0011917614712982298,-0.001176635485604329,1.5125985693900803e-05,-0.02054079844502566,1.1239545473939998,0.004944293293745489,9,4,0.21511758952236562,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9264884370913986,0.7964344074225982
2022-10-06,92003.15449777474,-0.01694587008537047,-0.01682581985142524,0.00012005023394522753,-0.03713858682849705,0.9379773927926276,0.06632862342246917,9,4,0.2166747610983525,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9894410513665456,0.6415691647668282
2022-10-07,91760.92951317102,-0.002632789994277659,-0.002632789994277659,0.0,-0.03967359872297095,0.949484575811419,0.04950280357104393,9,4,0.21549424290030103,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.6068322974672241
2022-10-08,93254.47516590713,0.01627648783267539,0.01627648783267539,0.0,-0.024042857737188478,0.94564488490463,0.04687001357676636,9,4,0.21682953777686256,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9781699292490288,0.6713939762157932
2022-10-09,96245.36216130295,0.03207231599421697,0.032208683936188406,0.00013636794197143624,0.0,1.157478185225397,-0.026442759020158496,9,4,0.22536073199289655,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8637004717466178
2022-10-10,95301.82105655076,-0.009803496849758411,-0.00977362789988511,2.98689498733028e-05,-0.009803496849758423,1.1187665572156809,-0.0369040034744027,8,5,0.22496008448153096,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8996567779080369
2022-10-11,95401.47988415814,0.001045717977920292,0.0010599571534084238,1.4239175488131727e-05,-0.008768030564740443,1.125444377375653,-0.02633595210552815,8,5,0.22367465806992026,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8625712843261955
2022-10-12,96336.12690644634,0.009796986623510643,0.009828811902943076,3.182527943243233e-05,0.0,1.1593855806675055,-0.02030696493209319,8,5,0.22328926059985502,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9656142753221735
2022-10-13,95754.98656110765,-0.006032423806107999,-0.005900784853155445,0.00013163895295255433,-0.006032423806108,1.2639905154858924,-0.040007093390723836,9,4,0.22234654533741607,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-10-14,96756.38352167688,0.010457909259171248,0.010508812389736454,5.090313056520627e-05,0.0,1.344372317139817,-0.018765776672789808,9,4,0.22210055032687365,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9970587862605501
2022-10-15,96819.29299882692,0.0006501842551396726,0.000664782224624945,1.4597969485272421e-05,0.0,1.3098822301205544,-0.029111206404871137,9,4,0.22082535819147298,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9791260476670997,1.0
2022-10-16,94396.8233776672,-0.025020525828349783,-0.02495080402242492,6.972180592486338e-05,-0.025020525828349825,1.2866806419759942,-0.04044211088913938,9,4,0.22545128484824614,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9881165900713209,0.9514153903139563
2022-10-17,95108.89023513731,0.007543334955470259,0.0075582940918036265,1.4959136333367593e-05,-0.017665929079964775,1.372966421790199,-0.04402272014961059,9,4,0.22468427575662495,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-10-18,97232.28452184645,0.022325928537905132,0.022366679621425425,4.075108352029418e-05,0.0,1.3482245008067315,-0.04706875308998451,9,4,0.22801942386747723,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-10-19,98303.66848799643,0.011018808942098383,0.011054624296672505,3.581535457412218e-05,0.0,1.2918145213339105,-0.026919630322838978,9,4,0.22782599352231875,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-10-20,96393.27604878102,-0.019433582373873427,-0.019433582373873427,0.0,-0.019433582373873333,1.2596724415036216,-0.015865006026166417,9,4,0.2299822160057296,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-10-21,95522.05585687532,-0.009038184276098425,-0.009016510557894387,2.1673718204037364e-05,-0.028296122351331846,1.2583856634190151,-0.06626104297723603,9,4,0.2294052656570561,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9734681008245218
2022-10-22,94605.07160780058,-0.009599712242884457,-0.009567558644369794,3.215359851466349e-05,-0.03762419996205407,1.272092897329376,-0.07285187449527503,9,4,0.2289293617027668,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9648886293648057
2022-10-23,94114.47461050267,-0.005185736757663038,-0.00508349676305744,0.00010223999460559826,-0.04261482752299614,1.2838052741105912,-0.025539344885685766,8,5,0.2278583527569723,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9626468859197158
2022-10-24,92427.89362130263,-0.017920527062176495,-0.01781859495155741,0.00010193211061908437,-0.05977167441529684,1.218351510175488,-0.060899995097646015,8,5,0.229498251267065,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.905101821441401
2022-10-25,90329.54699181704,-0.022702525690815597,-0.02241132421959613,0.00029120147121946866,-0.08111723213211605,1.0980152713137388,-0.0018993351572161032,7,6,0.2328631802188713,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8414282624272871
2022-10-26,90550.58707433208,0.002447040751074052,0.002531045069018502,8.400431794444989e-05,-0.07886868855368355,1.142981581305576,-0.03617952108815682,7,7,0.23157619584723665,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9147346929421436
2022-10-27,90524.94337983319,-0.000283197440540665,-0.0002613748940314604,2.1822546509204602e-05,-0.07912955058348692,1.1433752165331392,-0.06482354246085917,7,7,0.23024314527446046,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9493878940534568
2022-10-28,90982.20376494847,0.005051208739194246,0.005102732200483636,5.1523461289389974e-05,-0.07447804172172845,1.1788576089339973,0.008520027344237943,9,5,0.22915056119830024,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9503199447700466
2022-10-29,92668.1369940238,0.018530362634773232,0.018709115049565593,0.0001787524147923593,-0.05732778420838665,1.2845038031880736,-0.02467911319321653,10,4,0.2309684128516632,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-10-30,91375.50301887101,-0.01394906617401993,-0.013934887543154868,1.4178630865062496e-05,-0.07047718132687389,1.2370699136304972,-0.026225185093740222,10,4,0.23140745642140442,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9397450555838349
2022-10-31,90715.60319978297,-0.007221846088789836,-0.007184373273562623,3.747281522721336e-05,-0.0771900520593493,1.2654628490387305,0.013372520544838368,10,4,0.23054933834713118,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9264238440952292
2022-11-01,90843.7404024139,0.001412515577377971,0.0014842456015314825,7.173002415351155e-05,-0.07588656863292385,1.2088663557376156,-0.0507748814721313,9,5,0.22923971690922243,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8965315837030233
2022-11-02,89782.3223396814,-0.011683997796993882,-0.011633844464644374,5.0153332349507336e-05,-0.08668390792918931,1.168738075619916,-0.02247197475409471,10,4,0.2291714997983285,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8655931403785575
2022-11-03,89083.33492868842,-0.007785356769325228,-0.007700851308496401,8.45054608288268e-05,-0.09379439954912648,1.1396005986273068,-0.002758960798788762,10,4,0.22840850532613707,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8664160106611918
2022-11-04,90474.08654590613,0.0156118045909599,0.015645302610486658,3.349801952675665e-05,-0.079646894795654,1.3012229356248632,-0.013424744761980967,9,5,0.22933168012109797,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9709078249245192
2022-11-05,89357.3371366349,-0.01234330681752278,-0.012288605172288376,5.470164523440529e-05,-0.09100709555365107,1.2780176547293087,0.022248143238372958,9,5,0.22940722944717756,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9478557372521255
2022-11-06,89609.24054823088,0.0028190568303393592,0.0028461153569347736,2.7058526595414417e-05,-0.08844459289764145,1.2531023006599729,-0.028695499927364573,9,5,0.2281589658598335,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8808608334463425
2022-11-07,93394.89427372382,0.04224624271260683,0.04226402909213475,1.7786379527923356e-05,-0.049934801923205964,1.2363100157017166,-0.05125849818174888,9,5,0.24277752691546242,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9003322314640582
2022-11-08,95169.832996987,0.019004665480546853,0.01909491179800529,9.024631745843677e-05,-0.03187913064904692,1.0364000675118765,-0.012726561763907643,9,5,0.24449565791716554,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9004587948202869
2022-11-09,92707.40719818225,-0.0258740161799243,-0.02568466395457645,0.0001893522253478511,-0.05692830568675598,1.118285484823224,-0.0178504604228939,9,5,0.24879342553460987,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9234645768166253
2022-11-10,93267.85110412336,0.006045298028269081,0.006473537680245684,0.000428239651976603,-0.051227156232607755,1.0546068396658255,0.013369365217120552,8,6,0.24766998352559294,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8665075926675088
2022-11-11,93714.42759914293,0.004788107474686287,0.004788107474686287,0.0,-0.046684329887585814,1.0169065271344349,0.019842902897366232,8,6,0.2464385934991389,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8944035388432447
2022-11-12,93832.5629980644,0.0012605892384765314,0.0014104810850827394,0.00014989184660620808,-0.04548259041297104,1.1281290988370234,-0.09210408565270752,8,6,0.24503280622936646,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.9995077563550209
2022-11-13,93142.39038167434,-0.0073553635788921505,-0.0073140359112110545,4.132766768109573e-05,-0.052503413002865894,1.1643917844211111,-0.03165407930891656,9,5,0.2440865813703423,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-14,93193.00400938038,0.0005434005665803847,0.0005832936959203408,3.9893129339956076e-05,-0.051988542820658776,1.246831768396776,-0.09595829999149347,9,5,0.2426832966577089,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-15,93924.20119430561,0.007846052315811461,0.007919416718664012,7.33644028525517e-05,-0.044550395331640964,1.223068240666871,-0.035246667610862606,9,5,0.24181976538646516,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-16,94449.32497916077,0.0055909316041857105,0.005807024141516563,0.00021609253733085294,-0.03920854194069376,1.2327245309195738,-0.00786884870162416,8,6,0.24069936283201665,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-17,93698.17440012774,-0.007952948093581042,-0.00783824909300344,0.00011469900057760165,-0.04684966653539541,1.256263672647511,-0.07540336706598783,9,5,0.23986641085907026,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-18,93542.63581730961,-0.0016599958730670538,-0.0014152456387846353,0.0002447502342824185,-0.04843189215535916,1.2139116055771586,-0.018097262787956106,8,6,0.23850910131641756,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-19,95080.81918422398,0.016443660727269487,0.016562204943079348,0.0001185442158098612,-0.03278462903107209,1.224490436869799,-0.07716192470699615,7,7,0.2395136492578799,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9427879090898919,1.0
2022-11-20,94404.80615748501,-0.007109878023128408,-0.007038515670522326,7.136235260608143e-05,-0.039661412340756076,1.246932169261699,-0.01819269467461536,7,7,0.23857871005323886,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.99485321765597
2022-11-21,96255.43196459906,0.01960308889387315,0.01970145477502542,9.836588115226949e-05,-0.020835809638655275,1.2293408361130713,0.023337172496755182,7,7,0.24057654619227486,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-22,96981.29865097438,0.00754104647976942,0.007734512563426139,0.00019346608365671856,-0.01345188696781466,1.2800036127209742,0.06390188021749965,9,5,0.23968877632959257,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-23,95881.30312826655,-0.011342346803032656,-0.011284628807264638,5.7717995768016596e-05,-0.02464165780370314,1.2959243450998776,0.05061097135876985,10,4,0.23943720875264413,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,1.0
2022-11-24,95486.95243150937,-0.004112905059598869,-0.003972115409602693,0.00014078964999617656,-0.028653214064244186,1.098998254643776,0.02802239996287323,10,4,0.2382070569550837,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8395710535456342
2022-11-25,95675.37032597559,0.0019732318360602148,0.0019732318360602148,0.0,-0.02673652166238108,1.0829617375917753,0.024050284553270573,10,4,0.23686954480564992,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.8336404086269237
2022-11-26,95691.5960036359,0.0001695909574745437,0.00020497885486178734,3.538789738724364e-05,-0.026571464977214763,1.0432615435603427,0.030014894524354768,10,4,0.23550553261435797,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.7846732810405554
2022-11-27,96550.6641011112,0.008977466500220735,0.009027542786981604,5.007628676087056e-05,-0.017832542913688836,0.9629702034155093,0.0008735129821181853,10,4,0.23486952831749078,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.6817893682357614
2022-11-28,96031.08970125603,-0.005381365365970335,-0.005348300246364282,3.306511960605312e-05,-0.02311794485083634,0.9881583738068245,0.016455381501529698,10,4,0.23377658960609202,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.7941283732641921
2022-11-29,95013.46700430397,-0.010596804640224226,-0.010580874999336052,1.5929640888174086e-05,-0.03346977314579284,0.9920537907353975,-0.01164954858508327,10,4,0.23344065638085046,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9736227326186476,0.7542486054255562
2022-11-30,94865.98286780645,-0.0015522445517205572,-0.001421330777606979,0.00013091377411357828,-0.03497006442450054,0.8617606945747547,0.05204409841953181,10,4,0.23211789733866128,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.6300692456298108
2022-12-01,95033.6906503703,0.0017678389818356509,0.0017828082395582234,1.4969257722572645e-05,-0.03326404688575189,0.8320703965734982,0.029238113752535322,10,4,0.23080938166961362,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.6006711139978866
2022-12-02,94955.86507499017,-0.000818926160265181,-0.0008042287044661024,1.4697455799078683e-05,-0.03405573224782602,0.832390483601695,0.010024556564838333,10,4,0.22948614334981746,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.6211535242506641
2022-12-03,95149.20278589739,0.002036079717187942,0.0020946261210233142,5.8546403835372475e-05,-0.032088992716321915,0.8964303194303472,-0.009689800093924991,10,4,0.22820248387918013,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.7329669038001498
2022-12-04,95301.23910623442,0.0015978727712427697,0.0016279134170767591,3.004064583398948e-05,-0.030542394072797224,0.9564542281536197,0.03532003436136906,10,4,0.22691172173569155,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.7426340297737362
2022-12-05,94929.44695931599,-0.003901230985087092,-0.00386568353905088,3.554744603621231e-05,-0.034324472123768796,1.0009614477931104,-0.013834117987571781,10,4,0.2257461739751242,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,1.0,0.7990413442235152
2022-12-06,95160.3095208854,0.00243193833909472,0.00248854332011864,5.6604981023919965e-05,-0.031976008784401065,1.0608362810618495,-0.054441234234448604,9,5,0.22450120114663757,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9715587933181519,0.8124491118439924
2022-12-07,94795.77139048526,-0.003830779158196624,-0.0036005087754906796,0.0002302703827059443,-0.03568429491458411,0.725986677273957,0.008306525043212859,9,5,0.223345941402247,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.8112259912999529,0.6620434500490475
2022-12-08,94626.65890965951,-0.0017839665034121805,-0.0014902264327624798,0.00029374007064970084,-0.037404601831170795,0.3255598063244945,0.04799534735319924,9,5,0.22208960381934736,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6533987365341598,0.35988375865487016
2022-12-09,94620.28303344507,-6.73792807217318e-05,-2.936960174689966e-05,3.8009678974832136e-05,-0.03746946081672555,0.31736175612376066,-0.007794420472180583,8,6,0.22081050492549859,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6545111005109003,0.34261540727516454
2022-12-10,94705.9611984088,0.000905494701737883,0.000953570360121911,4.807565838402794e-05,-0.036597894513234155,0.32849243941339706,0.005815800458023941,8,6,0.21954655859587782,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.570419467854781,0.37783184927178504
2022-12-11,94630.57184428518,-0.0007960359957245041,-0.000763931082632173,3.210491309233103e-05,-0.03736479726755835,0.2748996374342798,-0.03909479074232703,8,6,0.21828814862910548,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.5171056673336144,0.21749842224756652
2022-12-12,94490.45211695795,-0.0014807025319238027,-0.0014807025319238027,0.0,-0.03879017364956322,0.2762567957069409,-0.0398587218249592,8,6,0.21705207642539676,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.581269455554409,0.29632988876297833
2022-12-13,94463.71768124623,-0.00028293266793385526,-0.0002660923161649501,1.6840351768905144e-05,-0.03906213131017677,0.2833446768931241,-0.017281778972732795,9,5,0.2158027260282799,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7029712892960622,0.2662105121767022
2022-12-14,94669.76659898947,0.002181249296566212,0.002181249296566212,0.0,-0.03696608626005327,0.28049690115757997,-0.01754787128889775,9,5,0.21460627164919277,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7626701428785402,0.23176443711577646
2022-12-15,94527.16639469418,-0.0015062908615728248,-0.001470553130738695,3.57377308341298e-05,-0.038416695443704456,0.32389742911230673,0.03568727919928248,9,5,0.21339251955539124,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.8401443685568784,0.33777049821387944
2022-12-16,94662.20220838496,0.0014285397398557476,0.0015018252826273916,7.328554277164401e-05,-0.03704303547996401,0.3572755830185163,-0.02574485354523412,7,7,0.21218363065100238,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9234251145104667,0.3422306227962553
2022-12-17,94894.20926893862,0.002450894392282717,0.0025004616767008905,4.956728441817325e-05,-0.034682929655612295,0.4323494652278323,0.006011490899022861,7,7,0.2110212210209689,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.8864551968054555,0.415002006194036
2022-12-18,95089.58370936818,0.0020588657825878977,0.002079490033636292,2.0624251048394032e-05,-0.0326954713701322,0.3993469378844011,0.03797516835914379,7,7,0.2098481755108942,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7469709538639611,0.3988706645482509
2022-12-19,95196.30198730751,0.0011222919880005719,0.0011595271446585924,3.723515665802062e-05,-0.03160987324769423,0.4340544380214654,0.043801282326204866,7,7,0.20865219310361047,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7611719080059419,0.4884839288047623
2022-12-20,95502.87805325657,0.0032204619249805028,0.0033823452154573812,0.00016188329047687856,-0.028491209715961457,0.6846873950273785,-0.03159284500937121,7,7,0.20755521641670371,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.786759149225542,0.6587847341291592
2022-12-21,95575.56785233846,0.0007611267907689269,0.0007611267907689269,0.0,-0.027751768348208642,0.6747720985267518,-0.02821049979391381,7,7,0.2063656708912406,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7093788249129267,0.6026606709541339
2022-12-22,95046.40053909231,-0.005536637920516391,-0.005503433661854246,3.3204258662145226e-05,-0.03313475477572695,0.6302685384884813,0.01998528222849115,7,7,0.20549003362731222,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6927215139681363,0.5312923595292813
2022-12-23,95152.63565239233,0.0011177184269732007,0.001143658723031757,2.594029605855617e-05,-0.032054071674739816,0.6536285296458131,0.05153941436457431,8,6,0.20431931552367766,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7229250040971265,0.6132986018498352
2022-12-24,95532.52064823675,0.003992374916783219,0.003992374916783219,0.0,-0.028189668629691647,0.6493962643325202,0.05268307308760606,8,6,0.2033069286100236,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6156920668575216,0.7769824787943173
2022-12-25,95420.19371272837,-0.0011757978827123536,-0.0011757978827123536,0.0,-0.029332321159714896,0.648055224411416,0.05667544800438928,8,6,0.20215030317226612,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6029096135002985,0.7278249833062886
2022-12-26,95508.81577398183,0.0009287558304509767,0.0009287558304509767,0.0,-0.02843080789356172,0.6609265176308283,0.055499650121676944,8,6,0.20099499928804582,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6200473740389811,0.7617390890184457
2022-12-27,95474.60789805405,-0.0003581645908868997,-0.0003260969318708497,3.2067659016049986e-05,-0.028778789575770826,0.7008390446063525,0.05893565491473204,8,6,0.19983869888385372,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.6787166305956938,0.7228132503155855
2022-12-28,95855.21117401523,0.003986434554070893,0.004018504791257522,3.2070237186628976e-05,-0.024907079782889,0.7171590797809966,0.05811074750760722,8,6,0.19885530188484707,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.7792513787405718,0.690629007581773
2022-12-29,95321.19788136763,-0.005571040803177166,-0.005314857929655339,0.00025618287352182706,-0.030339362228307746,1.0827220547130405,-0.005324410536812485,8,6,0.19803876617070817,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9010702667249322,0.800395619527747
2022-12-30,95696.86399073077,0.00394105527115465,0.00394105527115465,0.0,-0.02651787606058642,1.0881726539732153,-0.010639268466467802,8,6,0.19706343129516107,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9463854486701061,0.8718117452995052
2022-12-31,95668.99228390816,-0.0002912499496880667,-0.0002912499496880667,0.0,-0.026801402680206053,1.0884265118876846,-0.006698213195313163,8,6,0.19592933698647758,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.962095474214349,0.8729044138936459
2023-01-01,95391.87704563541,-0.002896604549260575,-0.002847912691887845,4.8691857372730156e-05,-0.029620374164536598,1.09371163350401,0.06257033310175615,8,6,0.19489113172122627,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.8796186184478719,0.8763804326095899
2023-01-02,95542.76621195253,0.001581782128523819,0.001713313135060234,0.00013153100653641488,-0.028085445014506473,1.2467515771012698,-0.060754721024095,8,6,0.19379570654941497,0.41072839878814094,0.4451220526469184,1.0,1.0,1.0,False,0.0,1.0,False,0.9630995383622013,0.8819489299019562
