date,symbol,score_fast,score_slow
2023-03-12,FETUSDT-1d-full,-0.04873345962601897,-1.6638522489663155
2023-03-12,INJUSDT-1d-full,-2.3903711232606657,0.19461844339161433
2023-03-12,LINKUSDT-1d-full,1.0938430176590634,0.528073678947882
2023-03-12,LTCUSDT-1d-full,1.2387733125368021,-0.17963736173757522
2023-03-12,MKRUSDT-1d-full,-1.1276159364127443,0.15517805664600387
2023-03-12,NEARUSDT-1d-full,0.4503891271637702,0.028020799685157586
2023-03-12,OPUSDT-1d-full,-1.0078933470546316,-1.4234430877666047
2023-03-12,RNDRUSDT-1d-full,-1.2854180084251252,-1.9843412361054946
2023-03-12,SEIUSDT-1d-full,,
2023-03-12,SOLUSDT-1d-full,0.3864620250252727,0.6459360175471576
2023-03-12,STXUSDT-1d-full,-0.15476560387341984,0.17823260161569285
2023-03-12,SUIUSDT-1d-full,,
2023-03-12,TIAUSDT-1d-full,,
2023-03-12,UNIUSDT-1d-full,0.9809627111486714,0.3713431777537911
2023-03-12,WLDUSDT-1d-full,,
2023-03-12,XRPUSDT-1d-full,-1.4464258421036842,-1.4648157624504434
2023-03-13,AAVEUSDT-1d-full,1.0073563994358745,0.5315014436241233
2023-03-13,ADAUSDT-1d-full,-0.8009652935095598,-0.9459006566142897
2023-03-13,APTUSDT-1d-full,-0.33022566842055195,-0.4567063234619214
2023-03-13,ARBUSDT-1d-full,,
2023-03-13,ATOMUSDT-1d-full,1.0119266258684425,0.3730223738027302
2023-03-13,AVAXUSDT-1d-full,0.7724044974804759,0.12443356304559448
2023-03-13,BNBUSDT-1d-full,0.5760380081823138,1.3776322613331509
2023-03-13,BTCUSDT-1d-full,0.026353617393808357,1.7027561564759917
2023-03-13,DOTUSDT-1d-full,0.6441325385619127,0.22422570747251758
2023-03-13,ETHUSDT-1d-full,0.49068041890116837,1.6966216256924005
2023-03-13,FETUSDT-1d-full,-0.07935882397321327,-1.692242078382527
2023-03-13,INJUSDT-1d-full,-2.2468088857042097,0.13820589722122836
2023-03-13,LINKUSDT-1d-full,1.1951360623864034,0.5102846506210622
2023-03-13,LTCUSDT-1d-full,0.9563360670662479,-0.0585021373932027
2023-03-13,MKRUSDT-1d-full,-1.3045186958637682,0.14212322787915224
2023-03-13,NEARUSDT-1d-full,0.6580187279895581,0.06640355386260213
2023-03-13,OPUSDT-1d-full,-1.4373664488167628,-1.2259407300621212
2023-03-13,RNDRUSDT-1d-full,-1.2883910830630834,-1.8671413106175405
2023-03-13,SEIUSDT-1d-full,,
2023-03-13,SOLUSDT-1d-full,0.6108375291382919,0.40897040885286
2023-03-13,STXUSDT-1d-full,-0.2712249130529181,0.10981196006809701
2023-03-13,SUIUSDT-1d-full,,
2023-03-13,TIAUSDT-1d-full,,
2023-03-13,UNIUSDT-1d-full,0.8802512859338126,0.3480023125919004
2023-03-13,WLDUSDT-1d-full,,
2023-03-13,XRPUSDT-1d-full,-1.0706119659342423,-1.5075619060118084
2023-03-14,AAVEUSDT-1d-full,0.9566223646794192,0.5549869968987616
2023-03-14,ADAUSDT-1d-full,-0.5709957206042245,-1.1012902883715459
2023-03-14,APTUSDT-1d-full,-0.6667798280646764,-0.2515251186436637
2023-03-14,ARBUSDT-1d-full,,
2023-03-14,ATOMUSDT-1d-full,-0.2895159506747039,0.478903917865547
2023-03-14,AVAXUSDT-1d-full,0.5532391943946424,0.18371610268262176
2023-03-14,BNBUSDT-1d-full,1.4251662168561345,1.154059704742933
2023-03-14,BTCUSDT-1d-full,0.03694057873445641,1.764123350185973
2023-03-14,DOTUSDT-1d-full,0.7836092176573247,0.09869553085138212
2023-03-14,ETHUSDT-1d-full,0.8352395952627024,1.788933839899941
2023-03-14,FETUSDT-1d-full,-1.4531308837400347,-1.4512077470188047
2023-03-14,INJUSDT-1d-full,-1.7435006440761687,0.19341212391119342
2023-03-14,LINKUSDT-1d-full,1.2030029245739928,0.639965477116117
2023-03-14,LTCUSDT-1d-full,1.0475912955313693,-0.08939730325125811
2023-03-14,MKRUSDT-1d-full,-0.1036826983826345,-0.02181894927676076
2023-03-14,NEARUSDT-1d-full,0.6557816182675142,0.10046726712000559
2023-03-14,OPUSDT-1d-full,-1.0234103380797415,-0.8582520975986027
2023-03-14,RNDRUSDT-1d-full,-1.2237667509835524,-1.9875666051588543
2023-03-14,SEIUSDT-1d-full,,
2023-03-14,SOLUSDT-1d-full,0.7026706926060429,0.11810497476700628
2023-03-14,STXUSDT-1d-full,-1.2474818190369228,0.10006643425601484
2023-03-14,SUIUSDT-1d-full,,
2023-03-14,TIAUSDT-1d-full,,
2023-03-14,UNIUSDT-1d-full,1.0206139207738854,0.34543463772193245
2023-03-14,WLDUSDT-1d-full,,
2023-03-14,XRPUSDT-1d-full,-0.8982129856948254,-1.7598122486999384
2023-03-15,AAVEUSDT-1d-full,0.976451742287575,0.2490370537057218
2023-03-15,ADAUSDT-1d-full,-0.752964598577548,-0.8510474063893937
2023-03-15,APTUSDT-1d-full,-0.35452862426774573,-0.5760034463826916
2023-03-15,ARBUSDT-1d-full,,
2023-03-15,ATOMUSDT-1d-full,-0.3977005791338674,0.5337559620183735
2023-03-15,AVAXUSDT-1d-full,0.4257582076000427,-0.13835315950033064
2023-03-15,BNBUSDT-1d-full,1.5378410915448675,1.5638601442696856
2023-03-15,BTCUSDT-1d-full,0.5562459776200769,1.8261386292114221
2023-03-15,DOTUSDT-1d-full,0.7123587159011009,0.18796882536194845
2023-03-15,ETHUSDT-1d-full,0.9583485330966245,1.762415096606141
2023-03-15,FETUSDT-1d-full,-1.7611292707772888,-1.3773290367722697
2023-03-15,INJUSDT-1d-full,-1.596532441567078,0.330913998286298
2023-03-15,LINKUSDT-1d-full,1.0927304646371674,0.6272680306667003
2023-03-15,LTCUSDT-1d-full,0.8811497018713501,-0.06580600127118581
2023-03-15,MKRUSDT-1d-full,-0.03438119534690227,-0.7359695741816681
2023-03-15,NEARUSDT-1d-full,0.5787883581936621,-0.015184056227740828
2023-03-15,OPUSDT-1d-full,-1.0154864671925596,-0.7135769100928039
2023-03-15,RNDRUSDT-1d-full,-1.5256811902793226,-2.0182211365924676
2023-03-15,SEIUSDT-1d-full,,
2023-03-15,SOLUSDT-1d-full,0.5045093903205098,0.07996880093437195
2023-03-15,STXUSDT-1d-full,-1.0742829011060167,0.29191781744689393
2023-03-15,SUIUSDT-1d-full,,
2023-03-15,TIAUSDT-1d-full,,
2023-03-15,UNIUSDT-1d-full,0.9018495760960782,0.4060505853349664
2023-03-15,WLDUSDT-1d-full,,
2023-03-15,XRPUSDT-1d-full,-0.6133444909207264,-1.3678042164319708
2023-03-16,AAVEUSDT-1d-full,1.0058002096019387,0.4772389019855752
2023-03-16,ADAUSDT-1d-full,-0.4778150489633201,-0.9086218850606471
2023-03-16,APTUSDT-1d-full,0.08021818423583026,-0.701244714446928
2023-03-16,ARBUSDT-1d-full,,
2023-03-16,ATOMUSDT-1d-full,0.3018763183374226,0.7557402062912251
2023-03-16,AVAXUSDT-1d-full,0.48864478619659435,-0.14286825396346378
2023-03-16,BNBUSDT-1d-full,0.0645908653935524,1.6958340456706578
2023-03-16,BTCUSDT-1d-full,0.6525651405951313,1.6683590383661393
2023-03-16,DOTUSDT-1d-full,0.6649665327648687,0.4275791057997233
2023-03-16,ETHUSDT-1d-full,1.1404980213511067,1.6535911949291238
2023-03-16,FETUSDT-1d-full,-1.5650210834585785,-1.5873321691564364
2023-03-16,INJUSDT-1d-full,-2.039913287984816,0.0374678060613224
2023-03-16,LINKUSDT-1d-full,1.193385870026943,0.5637437418812092
2023-03-16,LTCUSDT-1d-full,0.8868761472219584,-0.014978448518576722
2023-03-16,MKRUSDT-1d-full,-0.009744673812786837,-0.7718800635008882
2023-03-16,NEARUSDT-1d-full,0.5153807417629737,-0.04536971507438126
2023-03-16,OPUSDT-1d-full,-1.0836231275989536,-0.914540225904955
2023-03-16,RNDRUSDT-1d-full,-1.5905207323613657,-1.8253176875013664
2023-03-16,SEIUSDT-1d-full,,
2023-03-16,SOLUSDT-1d-full,0.5422319857723912,0.11675052390100496
2023-03-16,STXUSDT-1d-full,-1.2375862485104394,0.29404168207247516
2023-03-16,SUIUSDT-1d-full,,
2023-03-16,TIAUSDT-1d-full,,
2023-03-16,UNIUSDT-1d-full,1.106824090078561,0.4105659044454317
2023-03-16,WLDUSDT-1d-full,,
2023-03-16,XRPUSDT-1d-full,-0.6396346906490118,-1.1887589882762462
2023-03-17,AAVEUSDT-1d-full,1.207368613149234,0.4609258391386337
2023-03-17,ADAUSDT-1d-full,-0.5034950188007719,-0.9676954809612089
2023-03-17,APTUSDT-1d-full,-0.04107630566760774,-0.6858028064267139
2023-03-17,ARBUSDT-1d-full,,
2023-03-17,ATOMUSDT-1d-full,0.8550204461719325,0.4403915479705398
2023-03-17,AVAXUSDT-1d-full,0.38869194657673456,-0.12278992633785876
2023-03-17,BNBUSDT-1d-full,0.9143345935552328,1.8072186306013085
2023-03-17,BTCUSDT-1d-full,-0.21937046251950962,1.6773765215088885
2023-03-17,DOTUSDT-1d-full,0.6563675869809779,0.4140025182297701
2023-03-17,ETHUSDT-1d-full,0.9837062787953154,1.6843868857598296
2023-03-17,FETUSDT-1d-full,-1.0027652536472147,-1.5142086434957096
2023-03-17,INJUSDT-1d-full,-2.0926179882856815,-0.08301182120106249
2023-03-17,LINKUSDT-1d-full,1.1660931885986277,0.7046945918259812
2023-03-17,LTCUSDT-1d-full,0.6576702641031988,-0.05315196416962217
2023-03-17,MKRUSDT-1d-full,-0.6759001692910434,-0.921977663131651
2023-03-17,NEARUSDT-1d-full,0.8512958902664056,-0.033946687403205326
2023-03-17,OPUSDT-1d-full,-0.796898290082303,-0.9517492076892912
2023-03-17,RNDRUSDT-1d-full,-1.527458838144106,-1.7304467177434535
2023-03-17,SEIUSDT-1d-full,,
2023-03-17,SOLUSDT-1d-full,0.6975525183748091,0.2225868637944122
2023-03-17,STXUSDT-1d-full,-1.5121861171341948,0.24831392001547012
2023-03-17,SUIUSDT-1d-full,,
2023-03-17,TIAUSDT-1d-full,,
2023-03-17,UNIUSDT-1d-full,0.7118077894384598,0.4913284751492191
2023-03-17,WLDUSDT-1d-full,,
2023-03-17,XRPUSDT-1d-full,-0.7181406724384962,-1.0864448754342764
2023-03-18,AAVEUSDT-1d-full,1.1493139156808496,0.5081957194101064
2023-03-18,ADAUSDT-1d-full,-0.48994666008967025,-0.7821663484901048
2023-03-18,APTUSDT-1d-full,-0.022406376006169525,-0.6757024375789644
2023-03-18,ARBUSDT-1d-full,,
2023-03-18,ATOMUSDT-1d-full,0.07758603224971834,0.13086117416372586
2023-03-18,AVAXUSDT-1d-full,0.5383654164117615,0.05367129660568653
2023-03-18,BNBUSDT-1d-full,1.068959786064832,1.9016181433774413
2023-03-18,BTCUSDT-1d-full,0.7686809399714429,1.6207697391109541
2023-03-18,DOTUSDT-1d-full,0.8682008602780313,0.22091326260784006
2023-03-18,ETHUSDT-1d-full,1.2542786363894654,1.648373142999001
2023-03-18,FETUSDT-1d-full,-0.9678756981881694,-1.3870603523892888
2023-03-18,INJUSDT-1d-full,-1.4035396124843438,-0.3187704256733507
2023-03-18,LINKUSDT-1d-full,1.2174297741697668,0.6500656755239757
2023-03-18,LTCUSDT-1d-full,0.43422367046210664,-0.029049536800841106
2023-03-18,MKRUSDT-1d-full,-0.6372118162006642,-1.2137198827010571
2023-03-18,NEARUSDT-1d-full,0.7585119716454927,0.15525050433979112
2023-03-18,OPUSDT-1d-full,-1.2666720419881226,-0.9303903354879243
2023-03-18,RNDRUSDT-1d-full,-1.7473064194288668,-1.7830519263777358
2023-03-18,SEIUSDT-1d-full,,
2023-03-18,SOLUSDT-1d-full,0.4989388562772369,0.3149890492477962
2023-03-18,STXUSDT-1d-full,-1.6032217212074875,0.22404184424768803
2023-03-18,SUIUSDT-1d-full,,
2023-03-18,TIAUSDT-1d-full,,
2023-03-18,UNIUSDT-1d-full,0.4313329165329126,0.6988652053730066
2023-03-18,WLDUSDT-1d-full,,
2023-03-18,XRPUSDT-1d-full,-0.927642430540123,-1.0077035115077455
2023-03-19,AAVEUSDT-1d-full,0.8954918909090566,0.5571645895613209
2023-03-19,ADAUSDT-1d-full,-0.4455424847053631,-0.6641987032875682
2023-03-19,APTUSDT-1d-full,0.03209071493951836,-0.547213239094493
2023-03-19,ARBUSDT-1d-full,,
2023-03-19,ATOMUSDT-1d-full,0.4024483518243313,0.015792893234494933
2023-03-19,AVAXUSDT-1d-full,0.44831912815497393,0.06503304897073804
2023-03-19,BNBUSDT-1d-full,1.1121752702567407,1.8431526118325747
2023-03-19,BTCUSDT-1d-full,0.01983740957947501,1.7745442569670582
2023-03-19,DOTUSDT-1d-full,1.144019664199701,0.3045427680645829
2023-03-19,ETHUSDT-1d-full,1.0049904572752955,1.6339700355617437
2023-03-19,FETUSDT-1d-full,-0.613308039529797,-1.3572301140302605
2023-03-19,INJUSDT-1d-full,-1.217479296777361,-0.7972913516570287
2023-03-19,LINKUSDT-1d-full,1.0822913757970463,0.6669553740393201
2023-03-19,LTCUSDT-1d-full,0.5514227588360187,0.030136708045693492
2023-03-19,MKRUSDT-1d-full,0.5448331166638523,-1.1894615287519161
2023-03-19,NEARUSDT-1d-full,0.4353713622965239,0.09711036631803918
2023-03-19,OPUSDT-1d-full,-0.8834945787162088,-0.8875886374616986
2023-03-19,RNDRUSDT-1d-full,-1.5378139778848288,-1.8260734728387742
2023-03-19,SEIUSDT-1d-full,,
2023-03-19,SOLUSDT-1d-full,0.6048415642747038,0.3229297215718936
2023-03-19,STXUSDT-1d-full,-1.5677171160875945,0.20791200280567596
2023-03-19,SUIUSDT-1d-full,,
2023-03-19,TIAUSDT-1d-full,,
2023-03-19,UNIUSDT-1d-full,0.2712321091456847,0.5773177944102815
2023-03-19,WLDUSDT-1d-full,,
2023-03-19,XRPUSDT-1d-full,-2.2840096804517698,-0.827505124261678
2023-03-20,AAVEUSDT-1d-full,1.0198526608617522,0.5117168476858907
2023-03-20,ADAUSDT-1d-full,-0.862530348250995,-0.5199715921026408
2023-03-20,APTUSDT-1d-full,0.47230655702708546,-0.4950644727483588
2023-03-20,ARBUSDT-1d-full,,
2023-03-20,ATOMUSDT-1d-full,1.0452728087340644,0.04349161348306208
2023-03-20,AVAXUSDT-1d-full,0.48194251171658387,0.05197038979865061
2023-03-20,BNBUSDT-1d-full,1.3684447342878716,1.869218326873335
2023-03-20,BTCUSDT-1d-full,0.06537878991257162,1.7646755752315453
2023-03-20,DOTUSDT-1d-full,0.9745595875670253,0.2819031564770128
2023-03-20,ETHUSDT-1d-full,1.216463419768593,1.5670997257995145
2023-03-20,FETUSDT-1d-full,-0.6931757842808013,-1.2310706123423025
2023-03-20,INJUSDT-1d-full,-0.6042780613587114,-1.1604345502064368
2023-03-20,LINKUSDT-1d-full,0.15467366367500343,0.7101065699391006
2023-03-20,LTCUSDT-1d-full,0.6708546273812391,0.006173741410341669
2023-03-20,MKRUSDT-1d-full,0.13469857690622083,-1.0214165682839993
2023-03-20,NEARUSDT-1d-full,0.5142266750258739,-0.015313576139996083
2023-03-20,OPUSDT-1d-full,-0.3631254383604701,-0.9566969797667058
2023-03-20,RNDRUSDT-1d-full,-1.514170681696467,-1.9137506992091338
2023-03-20,SEIUSDT-1d-full,,
2023-03-20,SOLUSDT-1d-full,-1.004356792514287,0.5718044771581563
2023-03-20,STXUSDT-1d-full,-1.8639425613324734,0.2527493243189039
2023-03-20,SUIUSDT-1d-full,,
2023-03-20,TIAUSDT-1d-full,,
2023-03-20,UNIUSDT-1d-full,0.6416442738895195,0.40971301490693623
2023-03-20,WLDUSDT-1d-full,,
2023-03-20,XRPUSDT-1d-full,-1.8547392189592002,-0.7269037122828763
2023-03-21,AAVEUSDT-1d-full,0.6621845930597512,0.5843655632828986
2023-03-21,ADAUSDT-1d-full,-1.1125736402312747,-0.5276476022859143
2023-03-21,APTUSDT-1d-full,0.39065494049850225,-0.5546827091256608
2023-03-21,ARBUSDT-1d-full,,
2023-03-21,ATOMUSDT-1d-full,1.0077985814281896,0.2755151945081012
2023-03-21,AVAXUSDT-1d-full,0.3154740262629171,-0.04422334082163707
2023-03-21,BNBUSDT-1d-full,0.9125043457955246,1.8859494187114416
2023-03-21,BTCUSDT-1d-full,0.34437983557083995,1.6864600661789606
2023-03-21,DOTUSDT-1d-full,0.5769049610729926,0.3237301501743756
2023-03-21,ETHUSDT-1d-full,0.7157068990215312,1.5986709952402602
2023-03-21,FETUSDT-1d-full,-0.15662829459880306,-1.1957927434909317
2023-03-21,INJUSDT-1d-full,-0.699006677685346,-0.9768786161502147
2023-03-21,LINKUSDT-1d-full,0.48676497481215164,0.8455167130051607
2023-03-21,LTCUSDT-1d-full,0.48642686027524373,0.10648920881909323
2023-03-21,MKRUSDT-1d-full,0.21101307916203413,-1.2119900102980128
2023-03-21,NEARUSDT-1d-full,0.45180880711398685,-0.11150871996032391
2023-03-21,OPUSDT-1d-full,-0.5276748936584706,-0.7481277454325346
2023-03-21,RNDRUSDT-1d-full,-0.6291066904348653,-1.7532263288571803
2023-03-21,SEIUSDT-1d-full,,
2023-03-21,SOLUSDT-1d-full,0.13928558928869123,0.4089571718334308
2023-03-21,STXUSDT-1d-full,-0.5467432914177253,0.14492410607891335
2023-03-21,SUIUSDT-1d-full,,
2023-03-21,TIAUSDT-1d-full,,
2023-03-21,UNIUSDT-1d-full,0.5401315882685654,0.42178025774607736
2023-03-21,WLDUSDT-1d-full,,
2023-03-21,XRPUSDT-1d-full,-3.0,-1.1582810291563035
2023-03-22,AAVEUSDT-1d-full,0.7837389525555062,0.3644458300258832
2023-03-22,ADAUSDT-1d-full,-1.2143260662607156,-0.5277630912514475
2023-03-22,APTUSDT-1d-full,-0.06336362306914137,-0.16729938508460893
2023-03-22,ARBUSDT-1d-full,,
2023-03-22,ATOMUSDT-1d-full,1.19575944618453,0.23009657578471582
2023-03-22,AVAXUSDT-1d-full,0.3066536370095264,-0.10949031889256468
2023-03-22,BNBUSDT-1d-full,0.9048371104965209,1.962004341716302
2023-03-22,BTCUSDT-1d-full,0.45863783137838166,1.6842246840700104
2023-03-22,DOTUSDT-1d-full,0.7579038362996819,0.15818098736612288
2023-03-22,ETHUSDT-1d-full,0.9584827854465534,1.487619641339376
2023-03-22,FETUSDT-1d-full,-0.009723241504722233,-1.2317695584275965
2023-03-22,INJUSDT-1d-full,-0.5333198018430616,-0.7541003419584539
2023-03-22,LINKUSDT-1d-full,0.3521207984706948,0.9354689076127971
2023-03-22,LTCUSDT-1d-full,-0.138048040364984,0.43709398905763835
2023-03-22,MKRUSDT-1d-full,0.2689398422501683,-1.225832711010148
2023-03-22,NEARUSDT-1d-full,0.5815557369034519,-0.2666301633688747
2023-03-22,OPUSDT-1d-full,-0.48728823178103936,-0.7069257441936633
2023-03-22,RNDRUSDT-1d-full,-1.1247659577983589,-1.6822140290697631
2023-03-22,SEIUSDT-1d-full,,
2023-03-22,SOLUSDT-1d-full,0.30983529595420467,0.29950714480302
2023-03-22,STXUSDT-1d-full,-0.8133469316296662,0.31940370568950033
2023-03-22,SUIUSDT-1d-full,,
2023-03-22,TIAUSDT-1d-full,,
2023-03-22,UNIUSDT-1d-full,0.7088972006683719,0.290641880207464
2023-03-22,WLDUSDT-1d-full,,
2023-03-22,XRPUSDT-1d-full,-3.0,-1.4966623444157099
2023-03-23,AAVEUSDT-1d-full,0.6363638874750267,0.5111014450021241
2023-03-23,ADAUSDT-1d-full,-0.9477067169350762,-0.5942864113423661
2023-03-23,APTUSDT-1d-full,-0.012033054905859571,-0.11244425609772277
2023-03-23,ARBUSDT-1d-full,,
2023-03-23,ATOMUSDT-1d-full,1.2379536665337676,0.3856107844508464
2023-03-23,AVAXUSDT-1d-full,0.2337972014502808,0.15258584120135688
2023-03-23,BNBUSDT-1d-full,1.327112319581777,1.5456008762472004
2023-03-23,BTCUSDT-1d-full,0.39787680724298624,1.3792726441808276
2023-03-23,DOTUSDT-1d-full,0.7238552044438352,0.5305461740366472
2023-03-23,ETHUSDT-1d-full,0.7000580521316674,1.3914979140438515
2023-03-23,FETUSDT-1d-full,0.2129207495332121,-1.3320191824480125
2023-03-23,INJUSDT-1d-full,-0.31021034343608944,-0.5741498622169434
2023-03-23,LINKUSDT-1d-full,0.3463592358966239,1.0399114437706838
2023-03-23,LTCUSDT-1d-full,-0.8214852348533861,0.7175818554948912
2023-03-23,MKRUSDT-1d-full,0.16227403834535392,-1.1467266104122698
2023-03-23,NEARUSDT-1d-full,0.488610985668422,0.09143759733951527
2023-03-23,OPUSDT-1d-full,-0.11338541030541134,-0.8092302263984277
2023-03-23,RNDRUSDT-1d-full,-0.2980838669441937,-1.5763620639312181
2023-03-23,SEIUSDT-1d-full,,
2023-03-23,SOLUSDT-1d-full,0.3188046614624105,0.44610289779647994
2023-03-23,STXUSDT-1d-full,-1.9078854166040657,-0.6783857777135007
2023-03-23,SUIUSDT-1d-full,,
2023-03-23,TIAUSDT-1d-full,,
2023-03-23,UNIUSDT-1d-full,0.5886873275304402,0.5274037797981158
2023-03-23,WLDUSDT-1d-full,,
2023-03-23,XRPUSDT-1d-full,-2.9638840933117216,-1.8950488628020794
2023-03-24,AAVEUSDT-1d-full,0.5128309510900102,0.44949632263771033
2023-03-24,ADAUSDT-1d-full,-1.1387662615397696,-0.5348431620729963
2023-03-24,APTUSDT-1d-full,0.32110855839764596,-0.2708166029492035
2023-03-24,ARBUSDT-1d-full,,
2023-03-24,ATOMUSDT-1d-full,1.1765385143095866,0.342451894518473
2023-03-24,AVAXUSDT-1d-full,0.4357900176189276,0.16317814720080087
2023-03-24,BNBUSDT-1d-full,1.142655000548824,1.7319890018124158
2023-03-24,BTCUSDT-1d-full,0.409819751969825,1.5433012307065728
2023-03-24,DOTUSDT-1d-full,0.6708188643910596,0.4509363576532931
2023-03-24,ETHUSDT-1d-full,0.6149074381503038,1.3936775528205967
2023-03-24,FETUSDT-1d-full,0.2939844481258901,-1.2822405614044843
2023-03-24,INJUSDT-1d-full,-0.5218898336152662,-0.27204448910298434
2023-03-24,LINKUSDT-1d-full,0.4276055142445891,0.8291294436432278
2023-03-24,LTCUSDT-1d-full,-1.1754281672096598,0.9401458493294396
2023-03-24,MKRUSDT-1d-full,-0.26748840518043593,-0.7928193109520226
2023-03-24,NEARUSDT-1d-full,0.5028328562798893,0.10345310737135473
2023-03-24,OPUSDT-1d-full,0.0065493671680501514,-1.0393729712771012
2023-03-24,RNDRUSDT-1d-full,0.18602218817930785,-1.6875501598766418
2023-03-24,SEIUSDT-1d-full,,
2023-03-24,SOLUSDT-1d-full,0.5034178872392775,0.3205083564743983
2023-03-24,STXUSDT-1d-full,-1.0106790686949578,-0.7747535078632046
2023-03-24,SUIUSDT-1d-full,,
2023-03-24,TIAUSDT-1d-full,,
2023-03-24,UNIUSDT-1d-full,0.20511631461860125,0.1691390735042697
2023-03-24,WLDUSDT-1d-full,,
2023-03-24,XRPUSDT-1d-full,-3.0,-1.7829655721739144
2023-03-25,AAVEUSDT-1d-full,0.7138894061297859,0.4522923003450405
2023-03-25,ADAUSDT-1d-full,-0.9298712503184606,-0.6406177116305867
2023-03-25,APTUSDT-1d-full,0.2112900162163897,-0.38781184995781326
2023-03-25,ARBUSDT-1d-full,,-0.06267571392118758
2023-03-25,ATOMUSDT-1d-full,0.8633689028239554,0.41894736645889485
2023-03-25,AVAXUSDT-1d-full,0.22903348789538588,0.2232909466310465
2023-03-25,BNBUSDT-1d-full,0.986087177472984,1.819724625628592
2023-03-25,BTCUSDT-1d-full,0.5135442341464191,1.701231323591324
2023-03-25,DOTUSDT-1d-full,0.6445550602166251,0.4057654650197438
2023-03-25,ETHUSDT-1d-full,0.7125809249455491,1.4949888418776294
2023-03-25,FETUSDT-1d-full,-0.12276034491071249,-1.1525061450866039
2023-03-25,INJUSDT-1d-full,-0.4965420499362988,-0.5121936710055406
2023-03-25,LINKUSDT-1d-full,0.33962790962834605,0.7721452907390794
2023-03-25,LTCUSDT-1d-full,-0.4691478864220957,0.9317439169738785
2023-03-25,MKRUSDT-1d-full,-0.3318066320758169,-0.6090894270120522
2023-03-25,NEARUSDT-1d-full,0.5102901006595427,0.08476879183903868
2023-03-25,OPUSDT-1d-full,0.014336877408672722,-1.2029852887769237
2023-03-25,RNDRUSDT-1d-full,-0.012898368383703123,-1.819965344305874
2023-03-25,SEIUSDT-1d-full,,
2023-03-25,SOLUSDT-1d-full,0.4915481607777596,0.34807177285485796
2023-03-25,STXUSDT-1d-full,-0.9237946344924597,-1.1576542817282989
2023-03-25,SUIUSDT-1d-full,,
2023-03-25,TIAUSDT-1d-full,,
2023-03-25,UNIUSDT-1d-full,0.6765113221353692,0.19891338592637173
2023-03-25,WLDUSDT-1d-full,,
2023-03-25,XRPUSDT-1d-full,-3.0,-1.3063845944606152
2023-03-26,AAVEUSDT-1d-full,0.6808930026009145,0.5493902317217289
2023-03-26,ADAUSDT-1d-full,-0.8493923430696941,-0.7929862806499344
2023-03-26,APTUSDT-1d-full,0.3730612647080294,-0.4804319717650388
2023-03-26,ARBUSDT-1d-full,,-0.03157964269176907
2023-03-26,ATOMUSDT-1d-full,0.8777311537745092,0.5738242269795517
2023-03-26,AVAXUSDT-1d-full,0.2728597383042905,0.2822448554115308
2023-03-26,BNBUSDT-1d-full,1.0267519363686852,1.9081191058748903
2023-03-26,BTCUSDT-1d-full,0.41769720167982954,1.6013224363221754
2023-03-26,DOTUSDT-1d-full,0.7087159683009109,0.40748737826892023
2023-03-26,ETHUSDT-1d-full,0.48518453503123166,1.3981314982084077
2023-03-26,FETUSDT-1d-full,0.05239891524907518,-1.1773674543586725
2023-03-26,INJUSDT-1d-full,-0.7865224195181342,-0.3863067302017566
2023-03-26,LINKUSDT-1d-full,0.35463233389038834,0.843173175770421
2023-03-26,LTCUSDT-1d-full,-0.7857187995348196,0.7851280896655505
2023-03-26,MKRUSDT-1d-full,-0.17863540942718445,-0.9160244766243061
2023-03-26,NEARUSDT-1d-full,0.6593358070036045,0.18700745073428848
2023-03-26,OPUSDT-1d-full,0.1471195226598974,-1.3224868419702829
2023-03-26,RNDRUSDT-1d-full,-0.22375578028870902,-1.5092614575895216
2023-03-26,SEIUSDT-1d-full,,
2023-03-26,SOLUSDT-1d-full,0.5714934588042405,0.3072943875238487
2023-03-26,STXUSDT-1d-full,-1.0417518712409584,-0.9038817046997721
2023-03-26,SUIUSDT-1d-full,,
2023-03-26,TIAUSDT-1d-full,,
2023-03-26,UNIUSDT-1d-full,0.7088353365511434,0.21967777602410773
2023-03-26,WLDUSDT-1d-full,,
2023-03-26,XRPUSDT-1d-full,-3.0,-1.5424740519543678
2023-03-27,AAVEUSDT-1d-full,0.6099530004278916,0.6139010596068906
2023-03-27,ADAUSDT-1d-full,-0.7891992682564005,-0.8718172015845297
2023-03-27,APTUSDT-1d-full,0.236134047249886,-0.5205853835048242
2023-03-27,ARBUSDT-1d-full,,-0.12829761198351755
2023-03-27,ATOMUSDT-1d-full,0.7502164259577097,0.5598253558694349
2023-03-27,AVAXUSDT-1d-full,0.3425154114179228,0.23883081456293523
2023-03-27,BNBUSDT-1d-full,0.6956409972111529,1.835794306078163
2023-03-27,BTCUSDT-1d-full,0.5970499413580073,1.7001207507681781
2023-03-27,DOTUSDT-1d-full,0.5447139288757097,0.46138517704871407
2023-03-27,ETHUSDT-1d-full,0.6557175589986581,1.488541516972134
2023-03-27,FETUSDT-1d-full,-0.0066356997577056735,-1.1194679834908365
2023-03-27,INJUSDT-1d-full,-0.7162774448640558,-0.25964306647184726
2023-03-27,LINKUSDT-1d-full,0.5893691189894897,0.8033606357710876
2023-03-27,LTCUSDT-1d-full,-0.396013128731033,0.5066345943621569
