date,nav,daily_ret,gross_ret,cost_pct,drawdown,gross_exp,net_exp,n_long,n_short,port_vol_ann,portfolio_beta,paused
2022-12-01,79725.3897776473,0.0004535147724905902,0.0010135147724905902,0.0005600000000000001,-0.08471454819416413,0.8,-8.326672684688674e-17,10,4,0.1611338949480726,-0.47539435126127694,False
2022-12-02,79605.72739017311,-0.0015009319842515217,-0.0009409319842515218,0.00056,-0.08608832940349964,0.7999999999999999,-9.020562075079397e-17,10,4,0.16023530570507358,-0.4676078588082587,False
2022-12-03,79714.34086525996,0.001364392722077772,0.0019243927220777722,0.0005600000000000001,-0.08484139497151594,0.8000000000000002,-4.163336342344337e-17,10,4,0.1593369103921551,-0.45257304832445056,False
2022-12-04,79811.81049911877,0.0012227364963545745,0.0017827364963545747,0.0005600000000000001,-0.08372239714519457,0.8000000000000002,3.469446951953614e-17,10,4,0.1584389789328026,-0.44968256989517247,False
2022-12-05,79515.79749127178,-0.0037088872686362236,-0.0031488872686362235,0.0005600000000000001,-0.08712076748095934,0.8,0.0,10,4,0.1577093792241853,-0.43976160053261626,False
2022-12-06,79464.3994908519,-0.0006463872845584104,-8.638728455841031e-05,0.0005600000000000001,-0.08771084100919713,0.8,2.0816681711721685e-17,9,5,0.15680662551143648,-0.3926698357864453,False
2022-12-07,79062.70436827508,-0.005055032507016615,-0.004495032507016616,0.0005600000000000001,-0.09232249236369451,0.8,8.326672684688674e-17,9,5,0.15624668419167348,-0.3881112362433962,False
2022-12-08,78865.73331936356,-0.0024913269851488625,-0.0019313269851488626,0.0005600000000000001,-0.09458381383228143,0.8000000000000002,1.3877787807814457e-17,8,5,0.15543049797543276,-0.3176850882838221,False
2022-12-09,78791.9760518815,-0.0009352257866337144,-0.00037522578663371447,0.00056,-0.09543058239722113,0.7999999999999999,8.326672684688674e-17,8,6,0.15454714786421606,-0.23939928540769925,False
2022-12-10,78883.46501529412,0.0011611456901699053,0.0017211456901699053,0.0005600000000000001,-0.09438024551651213,0.8,1.0408340855860843e-16,8,6,0.1536754136644228,-0.290889536128546,False
2022-12-11,78640.76307546035,-0.003076714997074653,-0.0025167149970746526,0.0005600000000000001,-0.09716657939677857,0.8000000000000002,-2.7755575615628914e-17,8,6,0.15292012350394646,-0.33204425522200837,False
2022-12-12,78564.28759153852,-0.0009724661985850569,-0.0004124661985850568,0.0005600000000000001,-0.09804455438126815,0.8,-2.7755575615628914e-17,9,5,0.1520524062312789,-0.31162681198917425,False
2022-12-13,78499.65016931744,-0.0008227328752364472,-0.00026273287523644723,0.00056,-0.09878662277837719,0.7999999999999999,-1.1102230246251565e-16,9,5,0.15118603416270512,-0.2950461252559787,False
2022-12-14,78746.88597002687,0.0031495146816089403,0.0037095146816089404,0.0005600000000000001,-0.09594823801555533,0.8000000000000002,-2.42861286636753e-17,9,5,0.15045353268123265,-0.28342366921106216,False
2022-12-15,79178.41677142754,0.005479972904133972,0.006039972904133972,0.00056,-0.09099405885594601,0.7999999999999999,5.204170427930421e-17,9,5,0.1500072114667842,-0.2694291407718383,False
2022-12-16,79444.81711854259,0.0033645576405511766,0.003924557640551177,0.0005600000000000001,-0.0879356559713634,0.8,-3.469446951953614e-17,7,7,0.14930225353644433,-0.14922495556401938,False
2022-12-17,79765.1255325326,0.004031835248762301,0.0045918352487623005,0.00056,-0.08425836279996944,0.7999999999999999,-4.85722573273506e-17,7,7,0.14867170935298446,-0.15948704825347298,False
2022-12-18,80276.98800844325,0.006417121172859849,0.006977121172859849,0.0005600000000000001,-0.0783819377510237,0.8,-2.7755575615628914e-17,7,6,0.14839824579238112,-0.1742639989239219,False
2022-12-19,80100.91948550912,-0.002193262693358891,-0.001633262693358891,0.0005600000000000001,-0.08040328826448004,0.8000000000000002,5.551115123125783e-17,7,7,0.14761186165336782,-0.15226791520784755,False
2022-12-20,80354.52755948906,0.0031661069012549918,0.003726106901254992,0.0005600000000000001,-0.07749174676908287,0.8,-1.3877787807814457e-17,7,7,0.14690478584339822,-0.1332201277780512,False
2022-12-21,80379.4607073301,0.000310289271784819,0.000870289271784819,0.0005600000000000001,-0.07720550235497237,0.8,-6.245004513516506e-17,7,7,0.1460600583054015,-0.12504134077066886,False
2022-12-22,79763.9804553268,-0.007657183148370754,-0.007097183148370754,0.0005600000000000001,-0.08427150883174914,0.8,-3.469446951953614e-17,7,7,0.1460627046715122,-0.1517649882495101,False
2022-12-23,79868.60444576466,0.001311669626322889,0.001871669626322889,0.0005600000000000001,-0.0830703755839253,0.8000000000000002,0.0,8,6,0.1452462774109004,-0.17316954874620893,False
2022-12-24,80217.93917551548,0.004373867956939568,0.004933867956939568,0.0005600000000000001,-0.07905984648092315,0.8,2.0816681711721685e-17,8,6,0.1446871474943774,-0.16891446420450318,False
2022-12-25,79960.1056208636,-0.003214163281952849,-0.0026541632819528493,0.00056,-0.08201989850724031,0.7999999999999999,1.3877787807814457e-17,8,6,0.1440042699085695,-0.159686427319419,False
2022-12-26,80028.5094818317,0.0008554748700865248,0.0014154748700865246,0.0005599999999999998,-0.08123458959917391,0.7999999999999998,-6.938893903907228e-17,8,6,0.14318558061054326,-0.1642135825260232,False
2022-12-27,80218.84631711632,0.0023783628673956273,0.0029383628673956275,0.0005600000000000001,-0.079049432063229,0.8000000000000002,-1.3877787807814457e-17,8,6,0.14244415868610089,-0.17040946604310792,False
2022-12-28,80565.76165549856,0.004324611413767183,0.0048846114137671825,0.0005600000000000001,-0.0750666787256142,0.8,3.469446951953614e-17,8,6,0.14190028532626062,-0.17325539126339423,False
2022-12-29,80187.22690801234,-0.004698456760141424,-0.004138456760141424,0.0005600000000000001,-0.07941243794163592,0.8000000000000002,-1.3877787807814457e-17,8,6,0.1414106140405368,-0.1780292575930148,False
2022-12-30,80384.07500269338,0.0024548559947941474,0.0030148559947941475,0.0005600000000000001,-0.07715252804618411,0.8,-1.3877787807814457e-17,8,6,0.14068596837591155,-0.175906258464833,False
2022-12-31,80314.69619585596,-0.0008630914373910191,-0.00030309143739101904,0.0005600000000000001,-0.07794902979724545,0.8,-2.0816681711721685e-17,8,6,0.13988683992791381,-0.17660644626921626,False
2023-01-01,79998.58995413834,-0.003935845576091672,-0.003375845576091672,0.0005599999999999998,-0.08157808002924909,0.7999999999999998,0.0,8,6,0.13931442949332473,-0.17182277378510363,False
2023-01-02,80037.61734906648,0.0004878510352559585,0.0010478510352559586,0.0005600000000000001,-0.08113002694478963,0.8,7.632783294297951e-17,8,6,0.13851563916209914,-0.16623548130818935,False
2023-01-03,78947.1018119107,-0.01362503749205485,-0.01306503749205485,0.0005600000000000001,-0.09364966477799039,0.8,6.938893903907228e-17,8,6,0.14051507535748753,-0.17170927111607334,False
2023-01-04,78911.41379645509,-0.00045204972236520297,0.00010795027763479698,0.00056,-0.09405938019539312,0.7999999999999999,6.938893903907228e-18,8,6,0.13970883416140478,-0.18169911820014562,False
2023-01-05,78220.82838396568,-0.00875140083373379,-0.00819140083373379,0.0005600000000000001,-0.10198762969086447,0.8000000000000002,0.0,8,6,0.14005517003041515,-0.18948419010916281,False
2023-01-06,78343.28573435837,0.0015655337960829541,0.002125533796082954,0.00056,-0.10058176097584505,0.7999999999999999,3.469446951953614e-17,8,6,0.13928540152952765,-0.19719637688891464,False
2023-01-07,77571.59186608151,-0.009850159602617058,-0.009290159602617058,0.0005600000000000001,-0.10944117417973781,0.8000000000000002,-5.551115123125783e-17,8,6,0.139944127544884,-0.19303987320311833,False
2023-01-08,75807.19060607684,-0.022745456391441623,-0.02218545639144162,0.0005600000000000001,-0.1296973411164461,0.8000000000000002,4.163336342344337e-17,11,7,0.14672548064179597,-0.16059704555686,False
2023-01-09,75684.88774680233,-0.001613341139497358,-0.0010533411394973583,0.0005599999999999998,-0.13110143619983697,0.7999999999999998,-1.734723475976807e-17,12,6,0.1459178005366239,-0.19558453530071712,False
2023-01-10,75910.6085333375,0.002982375917505447,0.003542375917505447,0.0005600000000000001,-0.1285100540484043,0.8,6.938893903907228e-18,13,5,0.14520583461731235,-0.22251028402734963,False
2023-01-11,75247.21064411735,-0.008739198671142253,-0.008179198671142253,0.0005600000000000001,-0.1361261778259783,0.8000000000000002,0.0,12,6,0.14547420011319825,-0.19640457735618855,False
2023-01-12,74304.35449041924,-0.012530114347458836,-0.011970114347458836,0.0005600000000000001,-0.14695061559959513,0.8,-1.3877787807814457e-17,12,6,0.1468941384627446,-0.19925280416438812,False
2023-01-13,73445.1680821233,-0.011563069408088556,-0.011003069408088557,0.00056,-0.15681448483994426,0.7999999999999999,6.938893903907228e-18,11,6,0.14795467366593662,-0.22277440373231708,False
2023-01-14,73272.40631730769,-0.002352255013188077,-0.0017922550131880771,0.0005600000000000001,-0.15879787219502708,0.8000000000000002,-4.163336342344337e-17,11,7,0.14718134232244345,-0.2158388039979979,False
2023-01-15,72971.04305700399,-0.004112916109218937,-0.003552916109218937,0.0005600000000000001,-0.16225766597758548,0.8,9.020562075079397e-17,10,7,0.14657575829401798,-0.2216842085570072,False
2023-01-16,73481.54691470877,0.006995978628207302,0.007555978628207302,0.0005600000000000001,-0.1563968385128203,0.8000000000000002,4.163336342344337e-17,10,7,0.14643385440697543,-0.22160828692828693,False
2023-01-17,73335.98218066621,-0.0019809699190399166,-0.0014209699190399164,0.0005600000000000001,-0.15806799099933344,0.8,-3.469446951953614e-17,11,7,0.1456469471990822,-0.2168212993242073,False
2023-01-18,72950.92361275498,-0.005250608997948947,-0.004690608997948947,0.0005600000000000001,-0.16248864678145353,0.8000000000000002,6.938893903907228e-17,11,5,0.14520661181492664,-0.19408715836044918,False
2023-01-19,70744.23641672177,-0.030248927453570742,-0.02968892745357074,0.00056,-0.1878224669465032,0.7999999999999999,5.551115123125783e-17,11,7,0.15709487176113546,-0.18147095249023545,True
2023-01-20,70744.23641672177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15619007187935458,0.0,True
2023-01-21,70744.23641672177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15529048326142267,0.0,True
2023-01-22,70744.23641672177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15439607589266863,0.0,True
2023-01-23,70744.23641672177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15350681993129303,0.0,False
2023-01-24,68785.85872509467,-0.02768250518800147,-0.02712250518800147,0.0005600000000000001,-0.02768250518800145,0.8000000000000002,6.591949208711867e-17,11,7,0.16280784805650536,-0.2754297531688873,False
2023-01-25,69218.8358283655,0.006294565646134071,0.006854565646134071,0.0005599999999999998,-0.02156218888802255,0.7999999999999998,-3.469446951953614e-18,12,7,0.16238242575623105,-0.34184459516680726,False
2023-01-26,68455.82094210734,-0.011023226223424555,-0.010463226223424556,0.0005600000000000001,-0.03234773022546219,0.8,8.326672684688674e-17,10,7,0.16301721395938182,-0.352886420111232,False
2023-01-27,68184.27373829109,-0.003966751111580468,-0.0034067511115804684,0.00056,-0.03618616594221367,0.7999999999999999,1.0061396160665481e-16,11,8,0.16228168169348015,-0.3361075200872891,False
2023-01-28,68460.23650647228,0.004047308170215471,0.004607308170215471,0.0005600000000000001,-0.03228531433706483,0.8000000000000002,-9.71445146547012e-17,11,8,0.1615596829693985,-0.3402445986650453,False
2023-01-29,68608.83485444862,0.0021705789456672557,0.002730578945667256,0.0005600000000000001,-0.030184813214952016,0.8,-6.938893903907228e-18,10,8,0.16069063927644836,-0.3392398054558713,False
2023-01-30,68246.95604168992,-0.005274522057201714,-0.004714522057201714,0.0005600000000000001,-0.03530012480905901,0.8,-1.1796119636642288e-16,11,8,0.16012973198792319,-0.3252900494518003,False
2023-01-31,67157.75260697117,-0.015959736490714457,-0.015399736490714458,0.0005600000000000001,-0.050696480609731545,0.8000000000000002,8.326672684688674e-17,10,9,0.1625265150557714,-0.5483511155469953,False
2023-02-01,67533.83336371319,0.005599960423675155,0.006159960423675155,0.0005600000000000001,-0.04538041847109041,0.8000000000000002,2.0816681711721685e-17,10,9,0.1619967244051114,-0.5673130889474818,False
2023-02-02,66809.7019785216,-0.010722497881790362,-0.010162497881790362,0.0005600000000000001,-0.05561632491194964,0.8,6.938893903907228e-17,10,9,0.1625531276313355,-0.5690559648449066,False
2023-02-03,66881.90784801253,0.0010807692199276682,0.0016407692199276681,0.0005600000000000001,-0.054595664104112186,0.8,-5.551115123125783e-17,10,9,0.16163203971067006,-0.5887218469685482,False
2023-02-04,65776.93970124176,-0.016521181621818856,-0.015961181621818855,0.0005600000000000001,-0.07021486084350324,0.8000000000000002,1.3877787807814457e-17,10,9,0.16422288052762957,-0.5877435925508389,False
2023-02-05,66036.7913331559,0.003950497440202833,0.004510497440202833,0.0005599999999999998,-0.06654174703132683,0.7999999999999998,6.938893903907228e-18,10,9,0.16347726280577915,-0.5968651248281733,False
2023-02-06,65276.52573466855,-0.011512758011693892,-0.010952758011693892,0.00056,-0.07728842601177371,0.7999999999999999,5.551115123125783e-17,10,8,0.16423619648001875,-0.6165618396496679,False
2023-02-07,65975.80704482537,0.010712600008756635,0.011272600008756635,0.00056,-0.06740378599618742,0.7999999999999999,4.163336342344337e-17,10,9,0.16475687487597,-0.5959332681343287,False
2023-02-08,66873.03894119457,0.013599407670141742,0.014159407670141741,0.0005600000000000001,-0.05472102989031877,0.8000000000000002,4.163336342344337e-17,10,8,0.1661577515972307,-0.6069644827466013,False
2023-02-09,66712.80991570409,-0.0023960183061425703,-0.00183601830614257,0.0005600000000000001,-0.056985935607113056,0.8,-2.0816681711721685e-17,10,9,0.1652735822152658,-0.5653987009529262,False
2023-02-10,66642.50909461197,-0.0010537829418509692,-0.0004937829418509693,0.00056,-0.05797966774209577,0.7999999999999999,5.551115123125783e-17,11,8,0.16433584152817626,-0.5419456254458961,False
2023-02-11,66507.86190685706,-0.0020204399501788156,-0.0014604399501788154,0.0005600000000000001,-0.059882963255270504,0.8,-2.7755575615628914e-17,11,8,0.1634417003309115,-0.5424839142376432,False
2023-02-12,66685.83772211117,0.002676011679692385,0.0032360116796923853,0.0005600000000000001,-0.05736719908466381,0.8000000000000002,-2.7755575615628914e-17,11,8,0.1625926937788445,-0.532127409422551,False
2023-02-13,65534.38646143034,-0.017266803567484407,-0.016706803567484406,0.0005600000000000001,-0.07364345449433654,0.8,1.3877787807814457e-17,11,8,0.16547707921164642,-0.5881228608676714,False
2023-02-14,64980.54969051236,-0.008451086533692307,-0.007891086533692308,0.00056,-0.08147217382145716,0.7999999999999999,0.0,12,7,0.1654314680154342,-0.6086157020456392,False
2023-02-15,65838.34515005864,0.01320080337319032,0.01376080337319032,0.0005600000000000001,-0.06934686859527024,0.8000000000000002,5.551115123125783e-17,11,8,0.1666847230825273,-0.5083569931569221,False
2023-02-16,65894.59072133251,0.0008542980712179436,0.0014142980712179437,0.0005600000000000001,-0.06855181342013827,0.8000000000000002,-8.326672684688674e-17,11,8,0.1657339207576621,-0.6462016262720061,False
2023-02-17,65826.22606902677,-0.0010374850432693639,-0.0004774850432693638,0.0005600000000000001,-0.06951817698229527,0.8000000000000002,6.938893903907228e-18,11,8,0.1647930558308499,-0.6314600960764611,False
2023-02-18,66749.28846268213,0.014022714786769261,0.014582714786769261,0.0005600000000000002,-0.05647029576384485,0.8000000000000003,2.7755575615628914e-17,12,8,0.16634062918939646,-0.6199371211273819,False
2023-02-19,66672.93249791188,-0.001143921778476056,-0.0005839217784760559,0.0005600000000000001,-0.05754961994115976,0.8,6.938893903907228e-18,12,8,0.16539916253197828,-0.641012090728893,False
2023-02-20,66661.18325777483,-0.00017622203939248132,0.00038377796060751874,0.0005600000000000001,-0.05771570046915988,0.8000000000000002,-8.326672684688674e-17,12,8,0.16444692930072538,-0.6294321411502314,False
2023-02-21,66175.1765057836,-0.007290700948284471,-0.006730700948284471,0.00056,-0.06458561350530298,0.7999999999999999,5.551115123125783e-17,11,7,0.16417984906076508,-0.609714009892128,False
2023-02-22,66052.413503379,-0.0018551216466174544,-0.0012951216466174542,0.0005600000000000001,-0.06632092098224666,0.8,1.249000902703301e-16,13,7,0.1632784308452111,-0.5771380195217113,False
2023-02-23,65169.809221577954,-0.01336218065303389,-0.01280218065303389,0.0005600000000000001,-0.0787969095080401,0.8,7.632783294297951e-17,14,6,0.1646273747492728,-0.6032796502895329,False
2023-02-24,66279.5757280101,0.017028843872458097,0.0175888438724581,0.00056,-0.06310988590522648,0.7999999999999999,1.3877787807814457e-17,12,6,0.16735169852906154,-0.5497831069815607,False
2023-02-25,65803.32918948407,-0.007185419238052951,-0.006625419238052951,0.0005600000000000001,-0.06984183415498467,0.8,-2.0816681711721685e-17,13,7,0.16703700675307104,-0.5572393734242442,False
2023-02-26,65787.52582980221,-0.00024016048848151322,0.00031983951151848684,0.0005600000000000001,-0.07006522139445909,0.8,0.0,12,8,0.16607567238333262,-0.5130833800631286,False
2023-02-27,66013.92824918222,0.0034414186659906623,0.004001418665990662,0.0005600000000000001,-0.06686492648921222,0.8000000000000002,4.85722573273506e-17,13,7,0.16526943025853397,-0.5286543897990515,False
2023-02-28,65572.57822436985,-0.006685710675274654,-0.006125710675274654,0.00056,-0.07310359761165652,0.7999999999999999,2.7755575615628914e-17,12,7,0.1648867819809841,-0.5332233159696808,False
2023-03-01,65604.0749459279,0.00048033373722583593,0.001040333737225836,0.0005600000000000001,-0.07265837799867601,0.8000000000000002,-6.938893903907228e-18,14,7,0.16394005409318074,-0.5553621708868044,False
2023-03-02,65635.63776441751,0.00048111064008784176,0.0010411106400878417,0.00056,-0.07221222407733487,0.7999999999999999,4.163336342344337e-17,14,7,0.16299880559867633,-0.5383598874937808,False
2023-03-03,66419.19275048054,0.011937950368904791,0.012497950368904791,0.0005600000000000001,-0.06113633965549357,0.8,6.245004513516506e-17,14,7,0.16389301412281435,-0.5315030445769421,False
2023-03-04,66553.87531197189,0.002027765709187685,0.0025877657091876853,0.0005600000000000001,-0.05923254411944451,0.8,-2.7755575615628914e-17,13,7,0.16300194623739409,-0.5427990033639774,False
2023-03-05,66353.23154557063,-0.0030147570740357136,-0.0024547570740357134,0.0005600000000000001,-0.06206872946208306,0.8,-2.7755575615628914e-17,14,7,0.16218063927689844,-0.626877269617121,False
2023-03-06,66632.84120254747,0.004213956885955153,0.004773956885955152,0.0005599999999999998,-0.058116327526047035,0.7999999999999998,3.469446951953614e-17,13,7,0.1614772276246142,-0.6093367488796273,False
2023-03-07,67253.9500791481,0.009321362640272387,0.009881362640272387,0.0005600000000000001,-0.049336688249965774,0.8,-1.3877787807814457e-17,13,8,0.16167766151241986,-0.6023816407805592,False
2023-03-08,66907.84348635754,-0.00514626415821284,-0.00458626415821284,0.00056,-0.05422905277775293,0.7999999999999999,-6.938893903907228e-18,13,8,0.16109145776127443,-0.5633469009198095,False
2023-03-09,66031.61817741737,-0.013096002849334536,-0.012536002849334536,0.0005600000000000001,-0.06661487179739325,0.8000000000000002,-6.245004513516506e-17,13,8,0.16239275576592013,-0.5638869508900165,False
2023-03-10,66893.38030630205,0.013050749817598614,0.013610749817598614,0.0005600000000000001,-0.05443349600575382,0.8,2.0816681711721685e-17,13,8,0.16365378382689957,-0.5625973582469543,False
2023-03-11,64925.91086945036,-0.02941201996135821,-0.028852019961358208,0.0005600000000000001,-0.08224451689602436,0.8000000000000002,-9.71445146547012e-17,13,7,0.17349820887137649,-0.5543563911412679,False
2023-03-12,64906.99168944305,-0.0002913964510309696,0.00026860354896903046,0.0005600000000000001,-0.08251194758671504,0.8000000000000002,3.469446951953614e-17,14,7,0.1724999645583339,-0.6255860516725674,False
2023-03-13,64361.000502554474,-0.00841190097826363,-0.00785190097826363,0.0005599999999999998,-0.09022976623235555,0.7999999999999998,2.7755575615628914e-17,13,7,0.1723691142554973,-0.5730995314473153,False
2023-03-14,65037.51451449259,0.010511241383068068,0.011071241383068068,0.0005600000000000001,-0.08066695170209355,0.8,-6.938893903907228e-18,13,8,0.17272246734772184,-0.5711725535727709,False
2023-03-15,65097.88282742573,0.0009282075642618673,0.0014882075642618673,0.0005600000000000001,-0.07981361981258756,0.8000000000000002,-5.551115123125783e-17,13,8,0.1717381755500807,-0.6187679651703866,False
2023-03-16,64136.597166953936,-0.014766773030394316,-0.014206773030394316,0.0005600000000000001,-0.09340180323447515,0.8,2.0816681711721685e-17,12,9,0.17340534671307878,-0.5858762365583372,False
2023-03-17,64699.19485978562,0.00877186688541007,0.00933186688541007,0.00056,-0.08544924453389527,0.7999999999999999,7.632783294297951e-17,12,9,0.17333961804718642,-0.5581384322884381,False
2023-03-18,64873.64159180725,0.002696273615146069,0.003256273615146069,0.0005600000000000001,-0.08298336546222009,0.8,9.020562075079397e-17,12,9,0.17242965652234113,-0.5466947355490103,False
2023-03-19,65466.34397375782,0.009136258847313266,0.009696258847313266,0.0005600000000000001,-0.07460526412179098,0.8,4.85722573273506e-17,12,9,0.1724541352624638,-0.5531251006900509,False
2023-03-20,64401.475988734506,-0.016265884428343265,-0.015705884428343263,0.0005600000000000001,-0.08965762794618325,0.8,-9.020562075079397e-17,12,9,0.17466552946162647,-0.5494087177028992,False
2023-03-21,64212.90907228722,-0.00292799060195869,-0.00236799060195869,0.0005600000000000001,-0.09232310185612164,0.8,8.326672684688674e-17,13,8,0.1737629828518083,-0.577638951814003,False
2023-03-22,64735.8866613762,0.008144430717197967,0.008704430717197967,0.0005600000000000001,-0.08493059024558762,0.8,-6.938893903907228e-18,12,8,0.17356514486061894,-0.5651477267472838,False
2023-03-23,65087.31514975291,0.005428650266504964,0.005988650266504964,0.0005600000000000001,-0.07996299845045385,0.8,7.632783294297951e-17,12,9,0.1729230942453962,-0.618432454839158,False
2023-03-24,65544.63053621279,0.007026182988308767,0.007586182988308767,0.0005600000000000001,-0.0734986501215519,0.8000000000000002,-1.0408340855860843e-16,12,9,0.17252798205815842,-0.602438206085389,False
2023-03-25,65123.544860429094,-0.006424411463438585,-0.005864411463438585,0.0005600000000000001,-0.07945087601460238,0.8,2.7755575615628914e-17,12,9,0.17203792165463658,-0.6115438066028116,False
2023-03-26,64971.056549740206,-0.0023415234999215563,-0.0017815234999215561,0.0005600000000000001,-0.08160636342124637,0.8,5.551115123125783e-17,12,9,0.17111423413912671,-0.6051764618998327,False
2023-03-27,64169.9874081894,-0.012329630824727662,-0.011769630824727663,0.00056,-0.09292981791204155,0.7999999999999999,7.632783294297951e-17,12,9,0.1719915575065476,-0.5804442099786744,False
2023-03-28,63647.25496824978,-0.0081460580101799,-0.007586058010179899,0.0005600000000000002,-0.1003188642346345,0.8000000000000003,-1.3877787807814457e-17,12,9,0.1718124768633745,-0.5697345302255644,False
2023-03-29,63620.34808598164,-0.0004227500821765471,0.000137249917823453,0.0005600000000000001,-0.10069920450871196,0.8,-1.249000902703301e-16,12,9,0.17082510286820748,-0.5697333049764175,False
2023-03-30,63609.094091459265,-0.0001768930045332076,0.00038310699546679247,0.0005600000000000001,-0.10085828452840549,0.8,4.163336342344337e-17,12,10,0.16984160887112348,-0.5357410416898107,False
2023-03-31,64082.383800754884,0.007440598173196844,0.008000598173196843,0.0005600000000000001,-0.09416813232282245,0.8000000000000002,6.245004513516506e-17,12,10,0.1695492445965853,-0.5369816636070822,False
2023-04-01,64217.90069924701,0.0021147293601541895,0.0026747293601541897,0.0005600000000000001,-0.09225254307688222,0.8,-1.3877787807814457e-17,12,10,0.168628313678411,-0.542596911118445,False
2023-04-02,63967.13318064368,-0.0039049473102173984,-0.0033449473102173982,0.0005600000000000001,-0.0957972490671508,0.8,4.163336342344337e-17,13,9,0.1678476288999531,-0.5566864760580108,False
2023-04-03,64219.34159270654,0.003942781230333193,0.004502781230333193,0.0005600000000000001,-0.09223217543235714,0.8,1.3877787807814457e-17,12,9,0.16707605094210262,-0.5476374193460187,False
2023-04-04,64212.4501641294,-0.0001073107946332997,0.00045268920536670036,0.0005600000000000001,-0.09232958871895411,0.8,8.326672684688674e-17,12,8,0.1661139090139329,-0.5405765014820747,False
2023-04-05,64144.901704675176,-0.0010519526864581417,-0.0004919526864581417,0.0005600000000000001,-0.09328441504651985,0.8000000000000002,-1.0408340855860843e-16,12,9,0.1651712078376011,-0.5292551020257139,False
2023-04-06,64132.62390714629,-0.0001914072233740018,0.00036859277662599826,0.0005600000000000001,-0.09345796695902565,0.8,-5.551115123125783e-17,13,9,0.16422035933317042,-0.5327880168659292,False
2023-04-07,64135.969801646264,5.217148926912982e-05,0.0006121714892691298,0.00056,-0.09341067131107685,0.7999999999999999,6.938893903907228e-18,13,9,0.1632745546073883,-0.5231095996195134,False
2023-04-08,63649.94789285111,-0.007577992666178998,-0.007017992666178998,0.0005600000000000001,-0.10028079859511768,0.8,4.85722573273506e-17,13,9,0.16307400749522177,-0.49109370588680945,False
2023-04-09,63018.70406262144,-0.009917428860936573,-0.009357428860936573,0.0005600000000000001,-0.10920369976986928,0.8,3.469446951953614e-17,14,8,0.16340142959358686,-0.49254583154254716,False
2023-04-10,63031.65866716286,0.00020556761257020694,0.0007655676125702069,0.00056,-0.10902058090114457,0.7999999999999999,-2.7755575615628914e-17,12,9,0.16246085185728212,-0.458933957052105,False
2023-04-11,63499.35484742532,0.007420020195440356,0.007980020195440356,0.0005600000000000001,-0.10240949561770926,0.8,0.0,12,9,0.16223807076203628,-0.4829759429197929,False
2023-04-12,63276.8627870062,-0.0035038475737859107,-0.0029438475737859106,0.0005600000000000001,-0.1055545159287424,0.8000000000000002,4.85722573273506e-17,12,9,0.16146311218231565,-0.4845640197477865,False
2023-04-13,61935.198352366315,-0.021203080803105075,-0.020643080803105073,0.00056,-0.12451951580147769,0.7999999999999999,4.163336342344337e-17,12,10,0.1662999258479674,-0.48459356121312547,False
2023-04-14,62024.64959185712,0.0014442714622774073,0.0020042714622774075,0.0005600000000000001,-0.12325508432236902,0.8,6.245004513516506e-17,13,9,0.1653685517344272,-0.5073177751341521,False
2023-04-15,61991.94964126874,-0.0005272089532719892,3.279104672801079e-05,0.00056,-0.12371731209164999,0.7999999999999999,-3.469446951953614e-17,13,9,0.16441964258498923,-0.48901940636670893,False
2023-04-16,61549.64493980709,-0.007134873221783586,-0.0065748732217835865,0.00056,-0.12996947797631983,0.7999999999999999,2.0816681711721685e-17,13,9,0.16412412420244582,-0.5070766597826591,False
2023-04-17,61660.20234085923,0.0017962313374879882,0.0023562313374879884,0.0005600000000000001,-0.1284067018880899,0.8000000000000002,2.7755575615628914e-17,13,9,0.1632202804011453,-0.5002502541939907,False
2023-04-18,61605.212703234836,-0.0008918173398200306,-0.0003318173398200305,0.0005600000000000001,-0.12918400390461707,0.8000000000000002,-4.163336342344337e-17,13,9,0.1622904739074807,-0.5019126100291801,False
2023-04-19,61964.260610629135,0.005828206601994911,0.006388206601994911,0.00056,-0.12410870836705111,0.7999999999999999,1.3877787807814457e-17,13,9,0.1617964299183092,-0.455478831024624,False
2023-04-20,62774.692248932646,0.013079017328974511,0.01363901732897451,0.00056,-0.11265291098548591,0.7999999999999999,3.469446951953614e-17,13,8,0.1630783727513131,-0.45435113414548167,False
2023-04-21,61993.865239085586,-0.012438563724863733,-0.011878563724863733,0.0005600000000000001,-0.1236902342982653,0.8000000000000002,0.0,14,8,0.1641271690656578,-0.4686807809223905,False
2023-04-22,62784.43532620775,0.01275239225806063,0.01331239225806063,0.0005600000000000001,-0.11251518842646765,0.8,-4.85722573273506e-17,13,9,0.16525768180674333,-0.4434182983050922,False
2023-04-23,62535.06611854869,-0.003971831654826807,-0.003411831654826807,0.0005600000000000001,-0.11604012869425344,0.8,3.469446951953614e-17,13,8,0.16450700542869393,-0.4351264261253933,False
2023-04-24,61769.015593911536,-0.01224993547116332,-0.01168993547116332,0.0005600000000000002,-0.12686858007684668,0.8000000000000003,-1.3877787807814457e-16,13,9,0.1654715312756674,-0.439052052222668,False
